user_id,member_level,consumption_level,segment,freq_g,total_spent,order_frequency,repurchase_probability,建议动作
U004520,普通会员,中,流失沉睡,仅1单,5415.85,1.0,0.141167,复购唤醒券：满300-80，14天有效
U004726,铜牌会员,低,流失沉睡,从未下单,1895.09,0.0,0.141117,首单唤醒大额券：满100-50，7天有效
U001485,铜牌会员,高,流失沉睡,仅1单,40759.76,1.0,0.141113,复购唤醒券：满300-80，14天有效
U002993,金牌会员,低,流失沉睡,仅1单,1512.51,1.0,0.140984,复购唤醒券：满300-80，14天有效
U003226,铜牌会员,中,流失沉睡,复购≥2次,3708.29,2.0,0.140929,复购唤醒券：满300-80，14天有效
U002091,普通会员,中,流失沉睡,仅1单,5683.03,1.0,0.140836,复购唤醒券：满300-80，14天有效
U002100,钻石会员,低,流失沉睡,仅1单,1411.23,1.0,0.140829,复购唤醒券：满300-80，14天有效
U002244,普通会员,中,流失沉睡,从未下单,3656.44,0.0,0.140774,首单唤醒大额券：满100-50，7天有效
U002255,普通会员,中,流失沉睡,从未下单,4832.38,0.0,0.140469,首单唤醒大额券：满100-50，7天有效
U003656,铜牌会员,中,流失沉睡,仅1单,4229.82,1.0,0.140068,复购唤醒券：满300-80，14天有效
U003499,金牌会员,低,流失沉睡,仅1单,613.49,1.0,0.139991,复购唤醒券：满300-80，14天有效
U002671,普通会员,中,流失沉睡,从未下单,4090.81,0.0,0.139805,首单唤醒大额券：满100-50，7天有效
U004258,铜牌会员,中,流失沉睡,仅1单,3161.6,1.0,0.139692,复购唤醒券：满300-80，14天有效
U001018,银牌会员,中,流失沉睡,仅1单,8000.59,1.0,0.139645,复购唤醒券：满300-80，14天有效
U001388,铜牌会员,中,流失沉睡,仅1单,3494.88,1.0,0.139549,复购唤醒券：满300-80，14天有效
U003509,普通会员,低,流失沉睡,仅1单,2623.21,1.0,0.13952,复购唤醒券：满300-80，14天有效
U003596,银牌会员,低,流失沉睡,仅1单,2630.66,1.0,0.139504,复购唤醒券：满300-80，14天有效
U003690,钻石会员,中,流失沉睡,从未下单,3209.84,0.0,0.139483,首单唤醒大额券：满100-50，7天有效
U004183,银牌会员,中,流失沉睡,从未下单,3291.46,0.0,0.139292,首单唤醒大额券：满100-50，7天有效
U001912,普通会员,高,流失沉睡,从未下单,12256.36,0.0,0.139185,首单唤醒大额券：满100-50，7天有效
U004287,普通会员,中,流失沉睡,仅1单,5328.24,1.0,0.139185,复购唤醒券：满300-80，14天有效
U003804,普通会员,高,流失沉睡,仅1单,16466.39,1.0,0.139176,复购唤醒券：满300-80，14天有效
U003251,铜牌会员,低,流失沉睡,从未下单,1418.22,0.0,0.13916,首单唤醒大额券：满100-50，7天有效
U003069,普通会员,中,流失沉睡,仅1单,8261.29,1.0,0.138971,复购唤醒券：满300-80，14天有效
U001549,钻石会员,低,流失沉睡,从未下单,744.64,0.0,0.138862,首单唤醒大额券：满100-50，7天有效
U003590,铜牌会员,中,流失沉睡,仅1单,7907.62,1.0,0.13882,复购唤醒券：满300-80，14天有效
U001546,银牌会员,中,流失沉睡,仅1单,5290.81,1.0,0.138611,复购唤醒券：满300-80，14天有效
U003033,银牌会员,低,流失沉睡,仅1单,567.93,1.0,0.138587,复购唤醒券：满300-80，14天有效
U002636,铜牌会员,高,流失沉睡,从未下单,13926.87,0.0,0.138471,首单唤醒大额券：满100-50，7天有效
U001748,铜牌会员,低,流失沉睡,仅1单,2493.47,1.0,0.138458,复购唤醒券：满300-80，14天有效
U001628,金牌会员,中,流失沉睡,从未下单,5535.53,0.0,0.138455,首单唤醒大额券：满100-50，7天有效
U003234,银牌会员,中,流失沉睡,从未下单,3521.21,0.0,0.138379,首单唤醒大额券：满100-50，7天有效
U001029,银牌会员,高,流失沉睡,仅1单,20053.36,1.0,0.138202,复购唤醒券：满300-80，14天有效
U002670,普通会员,中,流失沉睡,从未下单,4988.61,0.0,0.138179,首单唤醒大额券：满100-50，7天有效
U003235,金牌会员,低,流失沉睡,从未下单,926.16,0.0,0.138143,首单唤醒大额券：满100-50，7天有效
U004161,钻石会员,中,流失沉睡,仅1单,3295.34,1.0,0.137953,复购唤醒券：满300-80，14天有效
U001515,银牌会员,高,流失沉睡,仅1单,19096.36,1.0,0.137904,复购唤醒券：满300-80，14天有效
U000915,普通会员,高,流失沉睡,从未下单,11789.27,0.0,0.137493,首单唤醒大额券：满100-50，7天有效
U003749,钻石会员,中,流失沉睡,从未下单,3107.5,0.0,0.137326,首单唤醒大额券：满100-50，7天有效
U003775,普通会员,低,流失沉睡,仅1单,2949.73,1.0,0.137305,复购唤醒券：满300-80，14天有效
U002026,普通会员,中,流失沉睡,仅1单,4217.17,1.0,0.137201,复购唤醒券：满300-80，14天有效
U000068,钻石会员,低,流失沉睡,仅1单,1330.44,1.0,0.137138,复购唤醒券：满300-80，14天有效
U001749,铜牌会员,中,流失沉睡,仅1单,3551.26,1.0,0.137109,复购唤醒券：满300-80，14天有效
U004010,铜牌会员,中,流失沉睡,从未下单,7735.8,0.0,0.137062,首单唤醒大额券：满100-50，7天有效
U003722,铜牌会员,中,流失沉睡,仅1单,3471.88,1.0,0.136942,复购唤醒券：满300-80，14天有效
U004409,铜牌会员,中,流失沉睡,从未下单,4932.96,0.0,0.136917,首单唤醒大额券：满100-50，7天有效
U000371,铜牌会员,低,流失沉睡,仅1单,1207.75,1.0,0.136894,复购唤醒券：满300-80，14天有效
U000505,铜牌会员,高,流失沉睡,仅1单,21290.55,1.0,0.136629,复购唤醒券：满300-80，14天有效
U001285,银牌会员,低,流失沉睡,从未下单,1723.22,0.0,0.136464,首单唤醒大额券：满100-50，7天有效
U003982,铜牌会员,低,流失沉睡,仅1单,1394.26,1.0,0.136424,复购唤醒券：满300-80，14天有效
U003461,普通会员,中,流失沉睡,从未下单,4332.66,0.0,0.136277,首单唤醒大额券：满100-50，7天有效
U001152,铜牌会员,高,流失沉睡,从未下单,27352.44,0.0,0.136256,首单唤醒大额券：满100-50，7天有效
U002009,普通会员,低,流失沉睡,复购≥2次,1694.17,2.0,0.136213,复购唤醒券：满300-80，14天有效
U004786,普通会员,低,流失沉睡,从未下单,2385.46,0.0,0.135989,首单唤醒大额券：满100-50，7天有效
U002912,银牌会员,中,流失沉睡,仅1单,3900.87,1.0,0.135961,复购唤醒券：满300-80，14天有效
U000192,普通会员,低,流失沉睡,从未下单,1640.13,0.0,0.135945,首单唤醒大额券：满100-50，7天有效
U000806,银牌会员,中,流失沉睡,仅1单,4225.55,1.0,0.135778,复购唤醒券：满300-80，14天有效
U002772,银牌会员,中,流失沉睡,仅1单,3768.15,1.0,0.135644,复购唤醒券：满300-80，14天有效
U004523,银牌会员,低,流失沉睡,仅1单,2061.64,1.0,0.135566,复购唤醒券：满300-80，14天有效
U002883,普通会员,高,流失沉睡,从未下单,19320.98,0.0,0.135507,首单唤醒大额券：满100-50，7天有效
U001830,钻石会员,低,流失沉睡,从未下单,1522.68,0.0,0.135472,首单唤醒大额券：满100-50，7天有效
U001358,铜牌会员,低,流失沉睡,仅1单,2042.49,1.0,0.135263,复购唤醒券：满300-80，14天有效
U002028,普通会员,低,流失沉睡,从未下单,2890.18,0.0,0.13479,首单唤醒大额券：满100-50，7天有效
U000348,银牌会员,中,流失沉睡,仅1单,5451.88,1.0,0.134683,复购唤醒券：满300-80，14天有效
U003007,金牌会员,中,流失沉睡,从未下单,7131.84,0.0,0.134614,首单唤醒大额券：满100-50，7天有效
U003475,银牌会员,中,流失沉睡,仅1单,3856.4,1.0,0.134598,复购唤醒券：满300-80，14天有效
U001908,银牌会员,中,流失沉睡,仅1单,7874.7,1.0,0.134377,复购唤醒券：满300-80，14天有效
U001372,钻石会员,低,流失沉睡,从未下单,683.15,0.0,0.134345,首单唤醒大额券：满100-50，7天有效
U002963,银牌会员,低,流失沉睡,复购≥2次,1894.67,2.0,0.134317,复购唤醒券：满300-80，14天有效
U000589,铜牌会员,高,流失沉睡,从未下单,32978.39,0.0,0.134245,首单唤醒大额券：满100-50，7天有效
U001891,金牌会员,低,流失沉睡,从未下单,1818.76,0.0,0.134134,首单唤醒大额券：满100-50，7天有效
U004411,铜牌会员,中,流失沉睡,仅1单,4976.92,1.0,0.134132,复购唤醒券：满300-80，14天有效
U002499,铜牌会员,中,流失沉睡,从未下单,9297.66,0.0,0.133899,首单唤醒大额券：满100-50，7天有效
U004203,普通会员,低,流失沉睡,从未下单,1248.23,0.0,0.133821,首单唤醒大额券：满100-50，7天有效
U000770,普通会员,低,流失沉睡,仅1单,2363.94,1.0,0.133776,复购唤醒券：满300-80，14天有效
U004231,金牌会员,低,流失沉睡,仅1单,436.86,1.0,0.133556,复购唤醒券：满300-80，14天有效
U003970,铜牌会员,高,流失沉睡,从未下单,10506.98,0.0,0.133123,首单唤醒大额券：满100-50，7天有效
U001406,金牌会员,中,流失沉睡,仅1单,3154.01,1.0,0.133087,复购唤醒券：满300-80，14天有效
U000735,普通会员,中,流失沉睡,仅1单,8462.2,1.0,0.132959,复购唤醒券：满300-80，14天有效
U000641,铜牌会员,中,流失沉睡,仅1单,3757.63,1.0,0.132956,复购唤醒券：满300-80，14天有效
U001049,铜牌会员,低,流失沉睡,仅1单,1322.53,1.0,0.132948,复购唤醒券：满300-80，14天有效
U001145,铜牌会员,低,流失沉睡,仅1单,1824.74,1.0,0.132942,复购唤醒券：满300-80，14天有效
U002876,普通会员,中,流失沉睡,从未下单,7468.65,0.0,0.132903,首单唤醒大额券：满100-50，7天有效
U001663,铜牌会员,中,流失沉睡,仅1单,4108.5,1.0,0.132884,复购唤醒券：满300-80，14天有效
U002505,钻石会员,高,流失沉睡,仅1单,21184.13,1.0,0.132884,复购唤醒券：满300-80，14天有效
U003070,银牌会员,中,流失沉睡,从未下单,6255.66,0.0,0.132881,首单唤醒大额券：满100-50，7天有效
U000365,普通会员,低,流失沉睡,从未下单,1205.53,0.0,0.132795,首单唤醒大额券：满100-50，7天有效
U004463,银牌会员,低,流失沉睡,仅1单,1852.22,1.0,0.132601,复购唤醒券：满300-80，14天有效
U002756,银牌会员,高,流失沉睡,仅1单,20981.56,1.0,0.132505,复购唤醒券：满300-80，14天有效
U002129,普通会员,中,流失沉睡,仅1单,5633.07,1.0,0.132481,复购唤醒券：满300-80，14天有效
U000866,银牌会员,中,流失沉睡,仅1单,4064.1,1.0,0.132366,复购唤醒券：满300-80，14天有效
U003141,普通会员,低,流失沉睡,仅1单,2839.94,1.0,0.132331,复购唤醒券：满300-80，14天有效
U004146,普通会员,中,流失沉睡,仅1单,5418.86,1.0,0.132197,复购唤醒券：满300-80，14天有效
U003108,钻石会员,低,流失沉睡,从未下单,2271.39,0.0,0.132187,首单唤醒大额券：满100-50，7天有效
U002001,普通会员,低,流失沉睡,仅1单,1649.11,1.0,0.132002,复购唤醒券：满300-80，14天有效
U001963,金牌会员,低,流失沉睡,仅1单,689.15,1.0,0.131889,复购唤醒券：满300-80，14天有效
U003438,金牌会员,中,流失沉睡,仅1单,3380.34,1.0,0.131733,复购唤醒券：满300-80，14天有效
U003232,银牌会员,中,流失沉睡,从未下单,5231.3,0.0,0.131705,首单唤醒大额券：满100-50，7天有效
U001253,铜牌会员,低,流失沉睡,仅1单,1770.05,1.0,0.131678,复购唤醒券：满300-80，14天有效
U000561,普通会员,中,流失沉睡,仅1单,4131.29,1.0,0.131677,复购唤醒券：满300-80，14天有效
U004065,铜牌会员,中,流失沉睡,仅1单,3503.83,1.0,0.131639,复购唤醒券：满300-80，14天有效
U004458,普通会员,低,流失沉睡,仅1单,1522.31,1.0,0.131632,复购唤醒券：满300-80，14天有效
U003010,金牌会员,低,流失沉睡,仅1单,2115.45,1.0,0.1316,复购唤醒券：满300-80，14天有效
U002344,普通会员,中,流失沉睡,从未下单,5242.84,0.0,0.131572,首单唤醒大额券：满100-50，7天有效
U000636,普通会员,低,流失沉睡,从未下单,2765.45,0.0,0.131492,首单唤醒大额券：满100-50，7天有效
U000382,银牌会员,中,流失沉睡,从未下单,7701.23,0.0,0.131462,首单唤醒大额券：满100-50，7天有效
U004579,银牌会员,低,流失沉睡,从未下单,2137.77,0.0,0.131383,首单唤醒大额券：满100-50，7天有效
U004814,铜牌会员,低,流失沉睡,复购≥2次,1518.76,2.0,0.131321,复购唤醒券：满300-80，14天有效
U001831,银牌会员,中,流失沉睡,复购≥2次,4269.25,2.0,0.131259,复购唤醒券：满300-80，14天有效
U000058,银牌会员,中,流失沉睡,仅1单,4971.69,1.0,0.131218,复购唤醒券：满300-80，14天有效
U004717,普通会员,低,流失沉睡,从未下单,482.56,0.0,0.131176,首单唤醒大额券：满100-50，7天有效
U001977,银牌会员,低,流失沉睡,从未下单,2488.27,0.0,0.131012,首单唤醒大额券：满100-50，7天有效
U004028,普通会员,低,流失沉睡,从未下单,2652.43,0.0,0.130935,首单唤醒大额券：满100-50，7天有效
U000837,银牌会员,低,流失沉睡,从未下单,1655.31,0.0,0.130793,首单唤醒大额券：满100-50，7天有效
U004108,钻石会员,低,流失沉睡,仅1单,1931.56,1.0,0.130778,复购唤醒券：满300-80，14天有效
U001004,银牌会员,中,流失沉睡,仅1单,4230.01,1.0,0.130762,复购唤醒券：满300-80，14天有效
U003196,银牌会员,中,流失沉睡,从未下单,4258.41,0.0,0.130426,首单唤醒大额券：满100-50，7天有效
U004351,铜牌会员,低,流失沉睡,从未下单,692.38,0.0,0.13042,首单唤醒大额券：满100-50，7天有效
U002616,铜牌会员,中,流失沉睡,从未下单,7911.62,0.0,0.130395,首单唤醒大额券：满100-50，7天有效
U004904,铜牌会员,中,流失沉睡,从未下单,6076.22,0.0,0.130274,首单唤醒大额券：满100-50，7天有效
U000499,银牌会员,中,流失沉睡,仅1单,3107.21,1.0,0.130171,复购唤醒券：满300-80，14天有效
U001151,金牌会员,中,流失沉睡,仅1单,5817.22,1.0,0.130099,复购唤醒券：满300-80，14天有效
U001044,铜牌会员,低,流失沉睡,仅1单,1906.87,1.0,0.129818,复购唤醒券：满300-80，14天有效
U000319,普通会员,中,流失沉睡,从未下单,3369.37,0.0,0.129752,首单唤醒大额券：满100-50，7天有效
U003253,普通会员,高,流失沉睡,仅1单,24372.67,1.0,0.129658,复购唤醒券：满300-80，14天有效
U002695,金牌会员,中,流失沉睡,仅1单,3491.8,1.0,0.129634,复购唤醒券：满300-80，14天有效
U001120,铜牌会员,低,流失沉睡,仅1单,2743.43,1.0,0.129601,复购唤醒券：满300-80，14天有效
U000986,普通会员,低,流失沉睡,从未下单,729.59,0.0,0.129598,首单唤醒大额券：满100-50，7天有效
U000524,钻石会员,中,流失沉睡,仅1单,3865.92,1.0,0.129593,复购唤醒券：满300-80，14天有效
U001220,普通会员,中,流失沉睡,仅1单,4192.41,1.0,0.129545,复购唤醒券：满300-80，14天有效
U000888,银牌会员,高,流失沉睡,仅1单,21372.07,1.0,0.129501,复购唤醒券：满300-80，14天有效
U004131,普通会员,高,流失沉睡,仅1单,17144.87,1.0,0.129497,复购唤醒券：满300-80，14天有效
U004052,银牌会员,中,流失沉睡,从未下单,3832.44,0.0,0.129483,首单唤醒大额券：满100-50，7天有效
U003619,铜牌会员,中,流失沉睡,从未下单,4995.2,0.0,0.12944,首单唤醒大额券：满100-50，7天有效
U000953,普通会员,低,流失沉睡,仅1单,1031.53,1.0,0.129435,复购唤醒券：满300-80，14天有效
U002844,铜牌会员,低,流失沉睡,从未下单,2074.71,0.0,0.129319,首单唤醒大额券：满100-50，7天有效
U003963,铜牌会员,中,流失沉睡,从未下单,9310.21,0.0,0.129293,首单唤醒大额券：满100-50，7天有效
U001146,银牌会员,低,流失沉睡,仅1单,1262.18,1.0,0.129284,复购唤醒券：满300-80，14天有效
U003686,银牌会员,中,流失沉睡,从未下单,3419.92,0.0,0.129226,首单唤醒大额券：满100-50，7天有效
U002014,金牌会员,中,流失沉睡,仅1单,5558.63,1.0,0.129199,复购唤醒券：满300-80，14天有效
U001026,金牌会员,中,流失沉睡,从未下单,5219.23,0.0,0.128973,首单唤醒大额券：满100-50，7天有效
U001529,普通会员,中,流失沉睡,仅1单,3165.19,1.0,0.128966,复购唤醒券：满300-80，14天有效
U003649,银牌会员,低,流失沉睡,仅1单,1200.97,1.0,0.12882,复购唤醒券：满300-80，14天有效
U000223,铜牌会员,中,流失沉睡,仅1单,3316.55,1.0,0.128746,复购唤醒券：满300-80，14天有效
U003497,铜牌会员,中,流失沉睡,仅1单,3805.14,1.0,0.128731,复购唤醒券：满300-80，14天有效
U002831,金牌会员,中,流失沉睡,从未下单,6222.91,0.0,0.12851,首单唤醒大额券：满100-50，7天有效
U000724,铜牌会员,中,流失沉睡,从未下单,3105.42,0.0,0.128503,首单唤醒大额券：满100-50，7天有效
U004191,钻石会员,中,流失沉睡,从未下单,3528.81,0.0,0.128468,首单唤醒大额券：满100-50，7天有效
U002550,钻石会员,低,流失沉睡,仅1单,2276.74,1.0,0.12845,复购唤醒券：满300-80，14天有效
U000579,银牌会员,低,流失沉睡,从未下单,2255.62,0.0,0.128403,首单唤醒大额券：满100-50，7天有效
U000974,普通会员,中,流失沉睡,仅1单,9803.29,1.0,0.12832,复购唤醒券：满300-80，14天有效
U001217,银牌会员,中,流失沉睡,仅1单,5224.54,1.0,0.128264,复购唤醒券：满300-80，14天有效
U000010,铜牌会员,中,流失沉睡,从未下单,5805.46,0.0,0.128207,首单唤醒大额券：满100-50，7天有效
U002347,普通会员,低,流失沉睡,仅1单,2785.13,1.0,0.12819,复购唤醒券：满300-80，14天有效
U000531,铜牌会员,中,流失沉睡,仅1单,4767.14,1.0,0.128189,复购唤醒券：满300-80，14天有效
U002676,金牌会员,低,流失沉睡,从未下单,846.47,0.0,0.128134,首单唤醒大额券：满100-50，7天有效
U003713,铜牌会员,低,流失沉睡,从未下单,1758.2,0.0,0.12797,首单唤醒大额券：满100-50，7天有效
U000360,金牌会员,中,流失沉睡,从未下单,7610.72,0.0,0.127944,首单唤醒大额券：满100-50，7天有效
U004688,铜牌会员,高,流失沉睡,从未下单,20454.88,0.0,0.12789,首单唤醒大额券：满100-50，7天有效
U003043,普通会员,低,流失沉睡,仅1单,1059.23,1.0,0.127867,复购唤醒券：满300-80，14天有效
U003666,银牌会员,中,流失沉睡,仅1单,4572.55,1.0,0.12778,复购唤醒券：满300-80，14天有效
U001187,铜牌会员,高,流失沉睡,仅1单,19071.02,1.0,0.127618,复购唤醒券：满300-80，14天有效
U003711,银牌会员,中,流失沉睡,仅1单,3247.86,1.0,0.127522,复购唤醒券：满300-80，14天有效
U002323,银牌会员,中,流失沉睡,从未下单,3568.98,0.0,0.127388,首单唤醒大额券：满100-50，7天有效
U000007,银牌会员,低,流失沉睡,从未下单,1565.74,0.0,0.127342,首单唤醒大额券：满100-50，7天有效
U002575,铜牌会员,低,流失沉睡,仅1单,2904.77,1.0,0.127111,复购唤醒券：满300-80，14天有效
U001504,钻石会员,高,流失沉睡,仅1单,28766.69,1.0,0.127031,复购唤醒券：满300-80，14天有效
U001265,普通会员,低,流失沉睡,仅1单,2914.17,1.0,0.127001,复购唤醒券：满300-80，14天有效
U003052,银牌会员,高,流失沉睡,仅1单,16403.55,1.0,0.126977,复购唤醒券：满300-80，14天有效
U002112,普通会员,低,流失沉睡,仅1单,1647.8,1.0,0.126969,复购唤醒券：满300-80，14天有效
U001469,铜牌会员,低,流失沉睡,仅1单,2097.92,1.0,0.126903,复购唤醒券：满300-80，14天有效
U003177,普通会员,中,流失沉睡,仅1单,3628.71,1.0,0.1269,复购唤醒券：满300-80，14天有效
U003337,银牌会员,低,流失沉睡,从未下单,2277.42,0.0,0.126888,首单唤醒大额券：满100-50，7天有效
U004148,普通会员,中,流失沉睡,从未下单,7829.46,0.0,0.126855,首单唤醒大额券：满100-50，7天有效
U001052,金牌会员,低,流失沉睡,从未下单,1105.88,0.0,0.126791,首单唤醒大额券：满100-50，7天有效
U000082,金牌会员,低,流失沉睡,仅1单,2187.81,1.0,0.126731,复购唤醒券：满300-80，14天有效
U002235,银牌会员,中,流失沉睡,从未下单,3410.44,0.0,0.126658,首单唤醒大额券：满100-50，7天有效
U000976,铜牌会员,低,流失沉睡,仅1单,532.08,1.0,0.126603,复购唤醒券：满300-80，14天有效
U001114,钻石会员,低,流失沉睡,仅1单,2082.84,1.0,0.126109,复购唤醒券：满300-80，14天有效
U002813,银牌会员,高,流失沉睡,从未下单,15127.41,0.0,0.126092,首单唤醒大额券：满100-50，7天有效
U000523,银牌会员,低,流失沉睡,从未下单,1763.47,0.0,0.12607,首单唤醒大额券：满100-50，7天有效
U004493,普通会员,低,流失沉睡,从未下单,1481.85,0.0,0.126029,首单唤醒大额券：满100-50，7天有效
U003470,普通会员,低,流失沉睡,仅1单,2807.11,1.0,0.125945,复购唤醒券：满300-80，14天有效
U001273,铜牌会员,低,流失沉睡,复购≥2次,780.34,2.0,0.125905,复购唤醒券：满300-80，14天有效
U000224,铜牌会员,低,流失沉睡,仅1单,1269.3,1.0,0.12572,复购唤醒券：满300-80，14天有效
U002301,金牌会员,中,流失沉睡,从未下单,3969.15,0.0,0.125682,首单唤醒大额券：满100-50，7天有效
U002110,银牌会员,低,流失沉睡,仅1单,1641.64,1.0,0.125552,复购唤醒券：满300-80，14天有效
U001649,铜牌会员,低,流失沉睡,仅1单,1344.05,1.0,0.125366,复购唤醒券：满300-80，14天有效
U002742,金牌会员,高,流失沉睡,从未下单,23868.22,0.0,0.125235,首单唤醒大额券：满100-50，7天有效
U003394,铜牌会员,中,流失沉睡,仅1单,3088.15,1.0,0.125191,复购唤醒券：满300-80，14天有效
U002094,普通会员,中,流失沉睡,从未下单,4747.73,0.0,0.125178,首单唤醒大额券：满100-50，7天有效
U001836,铜牌会员,中,流失沉睡,仅1单,5385.99,1.0,0.125076,复购唤醒券：满300-80，14天有效
U004093,铜牌会员,高,流失沉睡,仅1单,24117.77,1.0,0.125028,复购唤醒券：满300-80，14天有效
U000994,普通会员,中,流失沉睡,仅1单,3064.42,1.0,0.125019,复购唤醒券：满300-80，14天有效
U001696,普通会员,中,流失沉睡,仅1单,4096.18,1.0,0.124912,复购唤醒券：满300-80，14天有效
U002109,银牌会员,高,流失沉睡,仅1单,15869.63,1.0,0.124908,复购唤醒券：满300-80，14天有效
U001386,金牌会员,中,流失沉睡,仅1单,5190.45,1.0,0.124799,复购唤醒券：满300-80，14天有效
U000064,银牌会员,中,流失沉睡,仅1单,3219.34,1.0,0.124751,复购唤醒券：满300-80，14天有效
U002149,银牌会员,高,流失沉睡,仅1单,20960.71,1.0,0.124694,复购唤醒券：满300-80，14天有效
U000544,金牌会员,低,流失沉睡,仅1单,1992.88,1.0,0.12465,复购唤醒券：满300-80，14天有效
U003767,普通会员,中,流失沉睡,仅1单,4516.99,1.0,0.124436,复购唤醒券：满300-80，14天有效
U001105,银牌会员,中,流失沉睡,从未下单,4305.2,0.0,0.124357,首单唤醒大额券：满100-50，7天有效
U000404,铜牌会员,中,流失沉睡,仅1单,3709.76,1.0,0.124342,复购唤醒券：满300-80，14天有效
U002239,金牌会员,中,流失沉睡,从未下单,5886.46,0.0,0.124214,首单唤醒大额券：满100-50，7天有效
U002646,铜牌会员,低,流失沉睡,仅1单,1696.81,1.0,0.124098,复购唤醒券：满300-80，14天有效
U004444,铜牌会员,中,流失沉睡,从未下单,6029.03,0.0,0.124083,首单唤醒大额券：满100-50，7天有效
U000802,普通会员,低,流失沉睡,复购≥2次,2670.6,2.0,0.124021,复购唤醒券：满300-80，14天有效
U003381,钻石会员,低,流失沉睡,仅1单,1866.54,1.0,0.12398,复购唤醒券：满300-80，14天有效
U003621,普通会员,低,流失沉睡,仅1单,2339.78,1.0,0.123968,复购唤醒券：满300-80，14天有效
U002710,铜牌会员,中,流失沉睡,从未下单,7378.53,0.0,0.123885,首单唤醒大额券：满100-50，7天有效
U000103,铜牌会员,高,流失沉睡,仅1单,20535.62,1.0,0.123859,复购唤醒券：满300-80，14天有效
U000822,铜牌会员,中,流失沉睡,仅1单,5174.71,1.0,0.123767,复购唤醒券：满300-80，14天有效
U000512,银牌会员,低,流失沉睡,从未下单,1808.86,0.0,0.123749,首单唤醒大额券：满100-50，7天有效
U004205,铜牌会员,中,流失沉睡,仅1单,3593.56,1.0,0.123748,复购唤醒券：满300-80，14天有效
U000921,普通会员,中,流失沉睡,仅1单,3321.35,1.0,0.123649,复购唤醒券：满300-80，14天有效
U001050,铜牌会员,中,流失沉睡,从未下单,3841.64,0.0,0.12359,首单唤醒大额券：满100-50，7天有效
U004799,铜牌会员,中,流失沉睡,仅1单,4595.77,1.0,0.123571,复购唤醒券：满300-80，14天有效
U002055,银牌会员,中,流失沉睡,从未下单,3914.9,0.0,0.123528,首单唤醒大额券：满100-50，7天有效
U004875,银牌会员,低,流失沉睡,仅1单,2087.79,1.0,0.12348,复购唤醒券：满300-80，14天有效
U002720,金牌会员,中,流失沉睡,仅1单,3844.25,1.0,0.123472,复购唤醒券：满300-80，14天有效
U000430,铜牌会员,高,流失沉睡,仅1单,10350.58,1.0,0.1232,复购唤醒券：满300-80，14天有效
U002455,金牌会员,中,流失沉睡,从未下单,3240.37,0.0,0.123171,首单唤醒大额券：满100-50，7天有效
U002839,铜牌会员,低,流失沉睡,从未下单,1737.86,0.0,0.123163,首单唤醒大额券：满100-50，7天有效
U003898,普通会员,高,流失沉睡,仅1单,15289.11,1.0,0.123112,复购唤醒券：满300-80，14天有效
U001567,铜牌会员,高,流失沉睡,仅1单,16825.37,1.0,0.123063,复购唤醒券：满300-80，14天有效
U001193,铜牌会员,中,流失沉睡,仅1单,4185.55,1.0,0.122839,复购唤醒券：满300-80，14天有效
U002624,普通会员,中,流失沉睡,从未下单,4337.07,0.0,0.122823,首单唤醒大额券：满100-50，7天有效
U003201,银牌会员,中,流失沉睡,从未下单,7120.35,0.0,0.122807,首单唤醒大额券：满100-50，7天有效
U001795,银牌会员,低,流失沉睡,从未下单,2299.68,0.0,0.122739,首单唤醒大额券：满100-50，7天有效
U004542,金牌会员,高,流失沉睡,从未下单,13684.32,0.0,0.12261,首单唤醒大额券：满100-50，7天有效
U004962,金牌会员,中,流失沉睡,仅1单,4745.84,1.0,0.122552,复购唤醒券：满300-80，14天有效
U000037,普通会员,低,流失沉睡,复购≥2次,1098.83,2.0,0.122467,复购唤醒券：满300-80，14天有效
U001588,普通会员,中,流失沉睡,从未下单,8125.03,0.0,0.1224,首单唤醒大额券：满100-50，7天有效
U002572,银牌会员,低,流失沉睡,仅1单,1946.14,1.0,0.122367,复购唤醒券：满300-80，14天有效
U001154,银牌会员,中,流失沉睡,仅1单,5047.18,1.0,0.122248,复购唤醒券：满300-80，14天有效
U001786,金牌会员,低,流失沉睡,仅1单,985.01,1.0,0.122228,复购唤醒券：满300-80，14天有效
U002367,银牌会员,低,流失沉睡,从未下单,1972.03,0.0,0.122082,首单唤醒大额券：满100-50，7天有效
U004196,铜牌会员,中,流失沉睡,仅1单,4173.34,1.0,0.121839,复购唤醒券：满300-80，14天有效
U003702,银牌会员,中,流失沉睡,从未下单,8324.22,0.0,0.1218,首单唤醒大额券：满100-50，7天有效
U002869,银牌会员,中,流失沉睡,仅1单,4511.77,1.0,0.121666,复购唤醒券：满300-80，14天有效
U003531,钻石会员,低,流失沉睡,仅1单,473.81,1.0,0.121661,复购唤醒券：满300-80，14天有效
U001194,铜牌会员,低,流失沉睡,从未下单,1818.83,0.0,0.121535,首单唤醒大额券：满100-50，7天有效
U003015,铜牌会员,中,流失沉睡,仅1单,9450.84,1.0,0.121388,复购唤醒券：满300-80，14天有效
U000084,金牌会员,高,流失沉睡,从未下单,14788.13,0.0,0.121355,首单唤醒大额券：满100-50，7天有效
U000372,银牌会员,低,流失沉睡,仅1单,2884.5,1.0,0.121323,复购唤醒券：满300-80，14天有效
