rank,user_id,repurchase_probability,tier
1660,U003098,0.495798,中等潜力
1661,U002401,0.494742,中等潜力
1662,U002926,0.494627,中等潜力
1663,U001318,0.494014,中等潜力
1664,U003876,0.493366,中等潜力
1665,U000506,0.492403,中等潜力
1666,U003378,0.491591,中等潜力
1667,U000780,0.491391,中等潜力
1668,U003250,0.491263,中等潜力
1669,U000210,0.490866,中等潜力
1670,U001967,0.49082,中等潜力
1671,U002492,0.490527,中等潜力
1672,U001821,0.488873,中等潜力
1673,U004940,0.488695,中等潜力
1674,U000252,0.488615,中等潜力
1675,U001488,0.487972,中等潜力
1676,U000190,0.487268,中等潜力
1677,U003806,0.48688,中等潜力
1678,U001586,0.486414,中等潜力
1679,U000697,0.486398,中等潜力
1680,U000975,0.485951,中等潜力
1681,U001840,0.485761,中等潜力
1682,U001301,0.484839,中等潜力
1683,U002916,0.483638,中等潜力
1684,U003578,0.482641,中等潜力
1685,U003208,0.482513,中等潜力
1686,U002657,0.482147,中等潜力
1687,U000897,0.482146,中等潜力
1688,U002958,0.480618,中等潜力
1689,U000899,0.480054,中等潜力
1690,U002635,0.479858,中等潜力
1691,U003816,0.479739,中等潜力
1692,U000400,0.47966,中等潜力
1693,U001715,0.479334,中等潜力
1694,U001989,0.478955,中等潜力
1695,U003244,0.478692,中等潜力
1696,U000586,0.478385,中等潜力
1697,U000211,0.4773,中等潜力
1698,U000587,0.476054,中等潜力
1699,U000225,0.474701,中等潜力
1700,U000558,0.473892,中等潜力
1701,U004340,0.473188,中等潜力
1702,U003484,0.473096,中等潜力
1703,U002662,0.472312,中等潜力
1704,U003472,0.471461,中等潜力
1705,U004878,0.471171,中等潜力
1706,U000801,0.469554,中等潜力
1707,U000665,0.469272,中等潜力
1708,U000501,0.468936,中等潜力
1709,U002147,0.46745,中等潜力
1710,U001013,0.467416,中等潜力
1711,U003215,0.466791,中等潜力
1712,U001875,0.465364,中等潜力
1713,U000128,0.465198,中等潜力
1714,U001381,0.465189,中等潜力
1715,U000590,0.464774,中等潜力
1716,U000588,0.464153,中等潜力
1717,U004923,0.46366,中等潜力
1718,U004683,0.4626,中等潜力
1719,U001063,0.46241,中等潜力
1720,U001597,0.461707,中等潜力
1721,U000662,0.46164,中等潜力
1722,U000973,0.461374,中等潜力
1723,U003348,0.460295,中等潜力
1724,U001310,0.460139,中等潜力
1725,U004449,0.459434,中等潜力
1726,U001032,0.459121,中等潜力
1727,U003893,0.459025,中等潜力
1728,U002552,0.458792,中等潜力
1729,U003161,0.458296,中等潜力
1730,U002596,0.457935,中等潜力
1731,U000139,0.457587,中等潜力
1732,U002385,0.457535,中等潜力
1733,U003367,0.457104,中等潜力
1734,U001051,0.45708,中等潜力
1735,U004704,0.456485,中等潜力
1736,U000033,0.456357,中等潜力
1737,U002527,0.455359,中等潜力
1738,U001299,0.45494,中等潜力
1739,U000793,0.454764,中等潜力
1740,U000051,0.454641,中等潜力
1741,U000483,0.452939,中等潜力
1742,U001622,0.452264,中等潜力
1743,U001111,0.451478,中等潜力
1744,U002819,0.450269,中等潜力
1745,U004887,0.449193,中等潜力
1746,U002414,0.448638,中等潜力
1747,U001911,0.448151,中等潜力
1748,U004931,0.448014,中等潜力
1749,U000845,0.447905,中等潜力
1750,U004500,0.44735,中等潜力
1751,U004660,0.447197,中等潜力
1752,U004573,0.444757,中等潜力
1753,U002025,0.444498,中等潜力
1754,U000734,0.444274,中等潜力
1755,U000667,0.44427,中等潜力
1756,U003676,0.443568,中等潜力
1757,U004141,0.443137,中等潜力
1758,U001475,0.442665,中等潜力
1759,U003428,0.441275,中等潜力
1760,U004729,0.44095,中等潜力
1761,U003583,0.440241,中等潜力
1762,U002192,0.439795,中等潜力
1763,U003693,0.43771,中等潜力
1764,U004023,0.437644,中等潜力
1765,U002283,0.43757,中等潜力
1766,U002246,0.43746,中等潜力
1767,U004455,0.436743,中等潜力
1768,U003442,0.436685,中等潜力
1769,U002887,0.436605,中等潜力
1770,U000219,0.436442,中等潜力
1771,U003006,0.436037,中等潜力
1772,U003570,0.435822,中等潜力
1773,U004277,0.435064,中等潜力
1774,U002715,0.434654,中等潜力
1775,U001720,0.43436,中等潜力
1776,U000061,0.433915,中等潜力
1777,U000408,0.433771,中等潜力
1778,U003259,0.433446,中等潜力
1779,U003632,0.433433,中等潜力
1780,U000630,0.433118,中等潜力
1781,U003502,0.432499,中等潜力
1782,U003636,0.4322,中等潜力
1783,U000240,0.432176,中等潜力
1784,U003338,0.430861,中等潜力
1785,U001740,0.430731,中等潜力
1786,U004671,0.430665,中等潜力
1787,U001992,0.430316,中等潜力
1788,U004763,0.430017,中等潜力
1789,U004745,0.43001,中等潜力
1790,U003983,0.42932,中等潜力
1791,U001181,0.429211,中等潜力
1792,U002161,0.428383,中等潜力
1793,U004279,0.428087,中等潜力
1794,U004022,0.427898,中等潜力
1795,U004353,0.426298,中等潜力
1796,U001236,0.425692,中等潜力
1797,U001994,0.425499,中等潜力
1798,U001419,0.425404,中等潜力
1799,U004498,0.425337,中等潜力
1800,U002784,0.42506,中等潜力
1801,U002764,0.42417,中等潜力
1802,U002929,0.423468,中等潜力
1803,U004501,0.423458,中等潜力
1804,U003557,0.4231,中等潜力
1805,U002804,0.422675,中等潜力
1806,U002453,0.420791,中等潜力
1807,U000152,0.420391,中等潜力
1808,U004888,0.420258,中等潜力
1809,U003041,0.419253,中等潜力
1810,U003318,0.418865,中等潜力
1811,U002497,0.418417,中等潜力
1812,U001066,0.418338,中等潜力
1813,U001919,0.416835,中等潜力
1814,U004343,0.415737,中等潜力
1815,U002693,0.41484,中等潜力
1816,U001868,0.414179,中等潜力
1817,U000993,0.413984,中等潜力
1818,U000089,0.413594,中等潜力
1819,U002536,0.413531,中等潜力
1820,U000258,0.412993,中等潜力
1821,U000936,0.412834,中等潜力
1822,U001927,0.411908,中等潜力
1823,U000322,0.411701,中等潜力
1824,U004367,0.411494,中等潜力
1825,U003654,0.411466,中等潜力
1826,U002416,0.411064,中等潜力
1827,U001542,0.410561,中等潜力
1828,U004200,0.410319,中等潜力
1829,U001088,0.410128,中等潜力
1830,U003720,0.409899,中等潜力
1831,U003316,0.40959,中等潜力
1832,U001058,0.409487,中等潜力
1833,U004742,0.409388,中等潜力
1834,U004302,0.408952,中等潜力
1835,U001126,0.408614,中等潜力
1836,U001939,0.408491,中等潜力
1837,U004593,0.406108,中等潜力
1838,U000932,0.405699,中等潜力
1839,U000270,0.405379,中等潜力
1840,U003571,0.404744,中等潜力
1841,U001091,0.403062,中等潜力
1842,U002650,0.402859,中等潜力
1843,U000813,0.402348,中等潜力
1844,U003013,0.40218,中等潜力
1845,U004298,0.40213,中等潜力
1846,U003453,0.401818,中等潜力
1847,U001727,0.401811,中等潜力
1848,U002330,0.401353,中等潜力
1849,U002556,0.401225,中等潜力
1850,U000750,0.400002,中等潜力
1851,U004563,0.399678,低潜力
1852,U001595,0.39963,低潜力
1853,U002886,0.399136,低潜力
1854,U001068,0.398834,低潜力
1855,U002507,0.398718,低潜力
1856,U004879,0.397949,低潜力
1857,U002875,0.39768,低潜力
1858,U000263,0.397595,低潜力
1859,U003077,0.396602,低潜力
1860,U004106,0.396356,低潜力
1861,U001606,0.395968,低潜力
1862,U001410,0.395885,低潜力
1863,U002774,0.395273,低潜力
1864,U000102,0.39494,低潜力
1865,U002470,0.394027,低潜力
1866,U000038,0.393941,低潜力
1867,U000835,0.393835,低潜力
1868,U004305,0.393551,低潜力
1869,U002214,0.393362,低潜力
1870,U002512,0.39254,低潜力
1871,U004125,0.391456,低潜力
1872,U000574,0.391319,低潜力
1873,U004993,0.390997,低潜力
1874,U003850,0.390956,低潜力
1875,U003819,0.389948,低潜力
1876,U003961,0.389398,低潜力
1877,U002825,0.389325,低潜力
1878,U000503,0.388666,低潜力
1879,U002210,0.388478,低潜力
1880,U001172,0.388422,低潜力
1881,U004250,0.388372,低潜力
1882,U000987,0.387805,低潜力
1883,U000001,0.387688,低潜力
1884,U001892,0.387676,低潜力
1885,U000325,0.387589,低潜力
1886,U000933,0.387066,低潜力
1887,U000479,0.386635,低潜力
1888,U000215,0.386536,低潜力
1889,U004133,0.38621,低潜力
1890,U000313,0.385611,低潜力
1891,U004508,0.383476,低潜力
1892,U003824,0.383244,低潜力
1893,U000500,0.382728,低潜力
1894,U004403,0.382692,低潜力
1895,U001321,0.382346,低潜力
1896,U002462,0.381348,低潜力
1897,U000795,0.380487,低潜力
1898,U004867,0.380386,低潜力
1899,U001817,0.379671,低潜力
1900,U004494,0.378261,低潜力
1901,U004423,0.37825,低潜力
1902,U003672,0.378192,低潜力
1903,U002299,0.378071,低潜力
1904,U000286,0.377465,低潜力
1905,U001537,0.37731,低潜力
1906,U000687,0.377066,低潜力
1907,U000612,0.376739,低潜力
1908,U004576,0.376505,低潜力
1909,U001645,0.376138,低潜力
1910,U004265,0.375395,低潜力
1911,U004126,0.375244,低潜力
1912,U004179,0.374255,低潜力
1913,U000580,0.374078,低潜力
1914,U004669,0.374008,低潜力
1915,U004266,0.373986,低潜力
1916,U002566,0.373563,低潜力
1917,U003424,0.372344,低潜力
1918,U001427,0.37229,低潜力
1919,U004608,0.37226,低潜力
1920,U001330,0.37222,低潜力
1921,U001077,0.37102,低潜力
1922,U000405,0.370403,低潜力
1923,U004843,0.370066,低潜力
1924,U003096,0.369601,低潜力
1925,U002437,0.369228,低潜力
1926,U000729,0.369174,低潜力
1927,U001306,0.36882,低潜力
1928,U000316,0.368742,低潜力
1929,U000486,0.368641,低潜力
1930,U003924,0.36843,低潜力
1931,U004967,0.368259,低潜力
1932,U003049,0.36798,低潜力
1933,U003576,0.367958,低潜力
1934,U002752,0.367364,低潜力
1935,U004215,0.367289,低潜力
1936,U003255,0.367248,低潜力
1937,U001108,0.366884,低潜力
1938,U000329,0.366313,低潜力
1939,U001312,0.366003,低潜力
1940,U001319,0.365929,低潜力
1941,U004632,0.36555,低潜力
1942,U003014,0.365421,低潜力
1943,U003061,0.365406,低潜力
1944,U000947,0.365383,低潜力
1945,U004182,0.365365,低潜力
1946,U003172,0.364472,低潜力
1947,U004652,0.364399,低潜力
1948,U004120,0.364154,低潜力
1949,U001498,0.362886,低潜力
1950,U000824,0.362833,低潜力
1951,U001359,0.362743,低潜力
1952,U003534,0.362601,低潜力
1953,U003899,0.362231,低潜力
1954,U001855,0.362223,低潜力
1955,U004034,0.362033,低潜力
1956,U004261,0.362025,低潜力
1957,U004341,0.361705,低潜力
1958,U001209,0.361438,低潜力
1959,U000890,0.36128,低潜力
1960,U004118,0.361174,低潜力
1961,U000373,0.360895,低潜力
1962,U002472,0.360632,低潜力
1963,U003717,0.359951,低潜力
1964,U004156,0.359146,低潜力
1965,U004155,0.359026,低潜力
1966,U003021,0.357987,低潜力
1967,U003729,0.357816,低潜力
1968,U002984,0.357747,低潜力
1969,U001708,0.357423,低潜力
1970,U003671,0.357253,低潜力
1971,U002589,0.357092,低潜力
1972,U000381,0.356839,低潜力
1973,U000934,0.356742,低潜力
1974,U003797,0.356278,低潜力
1975,U004256,0.356263,低潜力
1976,U004711,0.355864,低潜力
1977,U000542,0.355826,低潜力
1978,U002788,0.355396,低潜力
1979,U000709,0.354648,低潜力
1980,U001337,0.354574,低潜力
1981,U000289,0.354494,低潜力
1982,U004041,0.354438,低潜力
1983,U003468,0.354273,低潜力
1984,U003642,0.354268,低潜力
1985,U000213,0.354191,低潜力
1986,U003146,0.353773,低潜力
1987,U003822,0.353726,低潜力
1988,U004825,0.353178,低潜力
1989,U001218,0.352686,低潜力
1990,U004457,0.35267,低潜力
1991,U003107,0.352621,低潜力
1992,U000269,0.352559,低潜力
1993,U003304,0.352481,低潜力
1994,U002159,0.352066,低潜力
1995,U000882,0.351682,低潜力
1996,U001332,0.350744,低潜力
1997,U001655,0.350586,低潜力
1998,U003730,0.350426,低潜力
1999,U003125,0.35036,低潜力
2000,U001307,0.350227,低潜力
2001,U001800,0.350095,低潜力
2002,U000134,0.35005,低潜力
2003,U001440,0.349641,低潜力
2004,U004383,0.349509,低潜力
2005,U002105,0.348874,低潜力
2006,U002291,0.348867,低潜力
2007,U000959,0.348854,低潜力
2008,U002099,0.348821,低潜力
2009,U003929,0.348621,低潜力
2010,U003334,0.348536,低潜力
2011,U002480,0.348278,低潜力
2012,U001798,0.348136,低潜力
2013,U001036,0.347588,低潜力
2014,U003016,0.34728,低潜力
2015,U004447,0.346598,低潜力
2016,U002451,0.346586,低潜力
2017,U003647,0.346543,低潜力
2018,U002200,0.346453,低潜力
2019,U004323,0.346132,低潜力
2020,U000304,0.345972,低潜力
2021,U002170,0.345945,低潜力
2022,U001177,0.345115,低潜力
2023,U002800,0.344967,低潜力
2024,U003911,0.344781,低潜力
2025,U001889,0.34465,低潜力
2026,U003709,0.344577,低潜力
2027,U001366,0.344534,低潜力
2028,U002277,0.344495,低潜力
2029,U004602,0.344406,低潜力
2030,U004132,0.344308,低潜力
2031,U000200,0.343425,低潜力
2032,U004083,0.34327,低潜力
2033,U004521,0.34305,低潜力
2034,U001672,0.342958,低潜力
2035,U002678,0.342724,低潜力
2036,U002603,0.342512,低潜力
2037,U002257,0.342444,低潜力
2038,U000602,0.3424,低潜力
2039,U002660,0.342232,低潜力
2040,U002689,0.341378,低潜力
2041,U004502,0.341094,低潜力
2042,U001614,0.341068,低潜力
2043,U002679,0.341028,低潜力
2044,U004612,0.340905,低潜力
2045,U003627,0.340744,低潜力
2046,U004315,0.340741,低潜力
2047,U002762,0.339929,低潜力
2048,U003858,0.339676,低潜力
2049,U002022,0.339172,低潜力
2050,U004175,0.338974,低潜力
2051,U004419,0.338787,低潜力
2052,U000907,0.338384,低潜力
2053,U004273,0.337993,低潜力
2054,U000159,0.337916,低潜力
2055,U004761,0.337825,低潜力
2056,U004958,0.337718,低潜力
2057,U002977,0.337204,低潜力
2058,U000979,0.337007,低潜力
2059,U001997,0.336927,低潜力
2060,U001256,0.336479,低潜力
2061,U003884,0.336252,低潜力
2062,U004565,0.336244,低潜力
2063,U003507,0.336063,低潜力
2064,U001568,0.335997,低潜力
2065,U000282,0.335426,低潜力
2066,U004398,0.33535,低潜力
2067,U004278,0.335348,低潜力
2068,U000940,0.334723,低潜力
2069,U002615,0.334403,低潜力
2070,U002074,0.334176,低潜力
2071,U004230,0.334126,低潜力
2072,U001015,0.334072,低潜力
2073,U003731,0.333994,低潜力
2074,U001594,0.333964,低潜力
2075,U003325,0.333682,低潜力
2076,U004321,0.3332,低潜力
2077,U004286,0.332789,低潜力
2078,U002941,0.33261,低潜力
2079,U004775,0.332607,低潜力
2080,U001237,0.332271,低潜力
2081,U003886,0.331817,低潜力
2082,U002062,0.331769,低潜力
2083,U002708,0.33155,低潜力
2084,U002410,0.331042,低潜力
2085,U001351,0.330958,低潜力
2086,U003155,0.330796,低潜力
2087,U004177,0.330574,低潜力
2088,U004757,0.330259,低潜力
2089,U000107,0.329707,低潜力
2090,U004143,0.329317,低潜力
2091,U001701,0.328931,低潜力
2092,U000164,0.328423,低潜力
2093,U001510,0.328151,低潜力
2094,U004247,0.327706,低潜力
2095,U004122,0.327489,低潜力
2096,U002488,0.327193,低潜力
2097,U003131,0.326894,低潜力
2098,U003996,0.326345,低潜力
2099,U000696,0.326252,低潜力
2100,U004650,0.326163,低潜力
2101,U001675,0.325892,低潜力
2102,U004897,0.325874,低潜力
2103,U004550,0.325557,低潜力
2104,U004375,0.325511,低潜力
2105,U001709,0.325494,低潜力
2106,U004486,0.325289,低潜力
2107,U002138,0.325281,低潜力
2108,U000624,0.325115,低潜力
2109,U004952,0.325097,低潜力
2110,U003485,0.324726,低潜力
2111,U003075,0.324312,低潜力
2112,U001593,0.324137,低潜力
2113,U001244,0.323924,低潜力
2114,U001087,0.323887,低潜力
2115,U002543,0.323311,低潜力
2116,U000871,0.323269,低潜力
2117,U000315,0.322837,低潜力
2118,U001974,0.322763,低潜力
2119,U000141,0.322664,低潜力
2120,U002238,0.322635,低潜力
2121,U000607,0.32238,低潜力
2122,U000396,0.321885,低潜力
2123,U001222,0.321483,低潜力
2124,U002354,0.321379,低潜力
2125,U003143,0.321276,低潜力
2126,U003464,0.321067,低潜力
2127,U000925,0.320783,低潜力
2128,U001837,0.320771,低潜力
2129,U002070,0.320755,低潜力
2130,U002196,0.320322,低潜力
2131,U004638,0.31944,低潜力
2132,U003863,0.319419,低潜力
2133,U003521,0.319287,低潜力
2134,U004811,0.319041,低潜力
2135,U000109,0.318546,低潜力
2136,U001770,0.318472,低潜力
2137,U003939,0.318338,低潜力
2138,U002263,0.318169,低潜力
2139,U001182,0.318103,低潜力
2140,U001346,0.318082,低潜力
2141,U004793,0.318063,低潜力
2142,U003524,0.317933,低潜力
2143,U001423,0.317622,低潜力
2144,U001169,0.317555,低潜力
2145,U004607,0.317343,低潜力
2146,U001466,0.317279,低潜力
2147,U004255,0.316565,低潜力
2148,U000161,0.315834,低潜力
2149,U004628,0.315679,低潜力
2150,U000205,0.315651,低潜力
2151,U001056,0.315323,低潜力
2152,U002623,0.315306,低潜力
2153,U001940,0.314896,低潜力
2154,U004880,0.314884,低潜力
2155,U002611,0.31482,低潜力
2156,U004841,0.314498,低潜力
2157,U002054,0.31448,低潜力
2158,U001288,0.314448,低潜力
2159,U002002,0.31439,低潜力
2160,U002178,0.314313,低潜力
2161,U001879,0.313264,低潜力
2162,U000676,0.313258,低潜力
2163,U000455,0.313252,低潜力
2164,U001816,0.313019,低潜力
2165,U000680,0.312912,低潜力
2166,U002366,0.312781,低潜力
2167,U001733,0.312703,低潜力
2168,U002375,0.31231,低潜力
2169,U004335,0.311958,低潜力
2170,U003217,0.311645,低潜力
2171,U001934,0.311615,低潜力
2172,U000312,0.311586,低潜力
2173,U001448,0.311564,低潜力
2174,U000441,0.31156,低潜力
2175,U003137,0.311362,低潜力
2176,U001195,0.311325,低潜力
2177,U002287,0.311325,低潜力
2178,U002807,0.311256,低潜力
2179,U000294,0.311053,低潜力
2180,U001371,0.310851,低潜力
2181,U002652,0.310615,低潜力
2182,U002327,0.309745,低潜力
2183,U004487,0.309641,低潜力
2184,U004636,0.309373,低潜力
2185,U004035,0.308864,低潜力
2186,U002548,0.308775,低潜力
2187,U001814,0.308676,低潜力
2188,U000407,0.308346,低潜力
2189,U001468,0.307952,低潜力
2190,U004129,0.307669,低潜力
2191,U002360,0.307575,低潜力
2192,U004380,0.307545,低潜力
2193,U004656,0.307294,低潜力
2194,U004741,0.30718,低潜力
2195,U002290,0.306812,低潜力
2196,U001760,0.306756,低潜力
2197,U000766,0.306631,低潜力
2198,U002269,0.30633,低潜力
2199,U004063,0.30627,低潜力
2200,U004663,0.306141,低潜力
2201,U004708,0.306053,低潜力
2202,U001924,0.305579,低潜力
2203,U003445,0.305433,低潜力
2204,U002997,0.305174,低潜力
2205,U001096,0.304965,低潜力
2206,U000041,0.30495,低潜力
2207,U002336,0.304947,低潜力
2208,U001743,0.304906,低潜力
2209,U003639,0.304794,低潜力
2210,U000699,0.304591,低潜力
2211,U003582,0.304261,低潜力
2212,U003738,0.303235,低潜力
2213,U002280,0.303181,低潜力
2214,U000422,0.303106,低潜力
2215,U002643,0.302631,低潜力
2216,U000330,0.302536,低潜力
2217,U004331,0.302352,低潜力
2218,U001043,0.302217,低潜力
2219,U003905,0.302038,低潜力
2220,U001118,0.301902,低潜力
2221,U000634,0.301678,低潜力
2222,U004432,0.301633,低潜力
2223,U000708,0.30163,低潜力
2224,U000198,0.301489,低潜力
2225,U003969,0.301423,低潜力
2226,U003273,0.301376,低潜力
2227,U003803,0.301153,低潜力
2228,U000992,0.300941,低潜力
2229,U001691,0.300732,低潜力
2230,U000442,0.300611,低潜力
2231,U004691,0.300432,低潜力
2232,U003940,0.299942,低潜力
2233,U001034,0.299814,低潜力
2234,U001893,0.299534,低潜力
2235,U001685,0.299491,低潜力
2236,U003834,0.299098,低潜力
2237,U001138,0.298905,低潜力
2238,U000969,0.298835,低潜力
2239,U000732,0.29846,低潜力
2240,U002727,0.298345,低潜力
2241,U000384,0.298305,低潜力
2242,U001608,0.298251,低潜力
2243,U004109,0.298034,低潜力
2244,U004171,0.297806,低潜力
2245,U001812,0.297767,低潜力
2246,U003073,0.297549,低潜力
2247,U004407,0.296808,低潜力
2248,U000498,0.296667,低潜力
2249,U002359,0.29663,低潜力
2250,U001904,0.296199,低潜力
2251,U002234,0.295979,低潜力
2252,U002078,0.295689,低潜力
2253,U004074,0.295246,低潜力
2254,U004233,0.295153,低潜力
2255,U002223,0.294812,低潜力
2256,U002088,0.294796,低潜力
2257,U004735,0.294783,低潜力
2258,U002444,0.294543,低潜力
2259,U001100,0.294527,低潜力
2260,U000594,0.294507,低潜力
2261,U000534,0.294095,低潜力
2262,U003314,0.293704,低潜力
2263,U003356,0.293585,低潜力
2264,U001014,0.293175,低潜力
2265,U000050,0.292941,低潜力
2266,U004248,0.292896,低潜力
2267,U002165,0.292606,低潜力
2268,U002098,0.292521,低潜力
2269,U003087,0.292077,低潜力
2270,U001257,0.29206,低潜力
2271,U002162,0.292049,低潜力
2272,U004251,0.291984,低潜力
2273,U003763,0.291967,低潜力
2274,U001084,0.291712,低潜力
2275,U002584,0.291632,低潜力
2276,U001462,0.291573,低潜力
2277,U003118,0.291296,低潜力
2278,U003761,0.290984,低潜力
2279,U001506,0.290881,低潜力
2280,U001201,0.290751,低潜力
2281,U001970,0.290572,低潜力
2282,U003130,0.290145,低潜力
2283,U000982,0.290024,低潜力
2284,U000827,0.290001,低潜力
2285,U000387,0.289634,低潜力
2286,U000042,0.289361,低潜力
2287,U002859,0.289242,低潜力
2288,U002273,0.289226,低潜力
2289,U002829,0.289203,低潜力
2290,U000879,0.289154,低潜力
2291,U001127,0.289013,低潜力
2292,U004454,0.288602,低潜力
2293,U003785,0.287968,低潜力
2294,U002503,0.287893,低潜力
2295,U000983,0.28785,低潜力
2296,U003626,0.287769,低潜力
2297,U003664,0.287417,低潜力
2298,U002568,0.286609,低潜力
2299,U004639,0.286561,低潜力
2300,U002279,0.286439,低潜力
2301,U000881,0.286206,低潜力
2302,U000955,0.286004,低潜力
2303,U002749,0.285821,低潜力
2304,U002355,0.285376,低潜力
2305,U002148,0.28537,低潜力
2306,U001345,0.285275,低潜力
2307,U004783,0.284395,低潜力
2308,U004699,0.284287,低潜力
2309,U001752,0.284277,低潜力
2310,U000451,0.284243,低潜力
2311,U000521,0.284214,低潜力
2312,U001361,0.284165,低潜力
2313,U001858,0.284098,低潜力
2314,U000834,0.283916,低潜力
2315,U001679,0.28389,低潜力
2316,U001277,0.283857,低潜力
2317,U004894,0.283836,低潜力
2318,U000244,0.283622,低潜力
2319,U001871,0.283524,低潜力
2320,U003165,0.283492,低潜力
2321,U000569,0.28302,低潜力
2322,U004327,0.2829,低潜力
2323,U000553,0.282808,低潜力
2324,U000436,0.282777,低潜力
2325,U002342,0.282738,低潜力
2326,U004297,0.282658,低潜力
2327,U000812,0.282528,低潜力
2328,U003510,0.282386,低潜力
2329,U001603,0.282256,低潜力
2330,U004808,0.282194,低潜力
2331,U003237,0.282122,低潜力
2332,U000967,0.281473,低潜力
2333,U001666,0.281375,低潜力
2334,U004186,0.281089,低潜力
2335,U001690,0.280591,低潜力
2336,U004223,0.280529,低潜力
2337,U003907,0.280085,低潜力
2338,U000532,0.279977,低潜力
2339,U000944,0.279656,低潜力
2340,U003950,0.279639,低潜力
2341,U000960,0.279519,低潜力
2342,U003829,0.279473,低潜力
2343,U003698,0.279345,低潜力
2344,U003120,0.279127,低潜力
2345,U000448,0.278962,低潜力
2346,U002205,0.278899,低潜力
2347,U002379,0.278785,低潜力
2348,U003622,0.278591,低潜力
2349,U000692,0.27852,低潜力
2350,U003995,0.278515,低潜力
2351,U004812,0.278503,低潜力
2352,U003402,0.278088,低潜力
2353,U003650,0.278043,低潜力
2354,U002703,0.277967,低潜力
2355,U003298,0.277899,低潜力
2356,U001432,0.277647,低潜力
2357,U003631,0.277406,低潜力
2358,U003211,0.277206,低潜力
2359,U004488,0.276989,低潜力
2360,U000749,0.276911,低潜力
2361,U004008,0.276889,低潜力
2362,U003055,0.276691,低潜力
2363,U003854,0.276402,低潜力
2364,U001047,0.27614,低潜力
2365,U001416,0.275261,低潜力
2366,U004241,0.274796,低潜力
2367,U002261,0.274606,低潜力
2368,U001646,0.274424,低潜力
2369,U003254,0.274299,低潜力
2370,U003536,0.27404,低潜力
2371,U004827,0.273808,低潜力
2372,U000761,0.273807,低潜力
2373,U000644,0.273687,低潜力
2374,U003977,0.273661,低潜力
2375,U000747,0.273539,低潜力
2376,U000097,0.273539,低潜力
2377,U002038,0.273437,低潜力
2378,U001718,0.273401,低潜力
2379,U001240,0.272784,低潜力
2380,U004857,0.272636,低潜力
2381,U003152,0.272583,低潜力
2382,U001553,0.272563,低潜力
2383,U003346,0.272516,低潜力
2384,U004702,0.272453,低潜力
2385,U001436,0.272358,低潜力
2386,U000736,0.272072,低潜力
2387,U003038,0.271891,低潜力
2388,U004765,0.271646,低潜力
2389,U001234,0.271585,低潜力
2390,U002034,0.271483,低潜力
2391,U001514,0.271427,低潜力
2392,U004045,0.271252,低潜力
2393,U001826,0.271102,低潜力
2394,U004262,0.271056,低潜力
2395,U001376,0.271002,低潜力
2396,U001290,0.270781,低潜力
2397,U002478,0.270763,低潜力
2398,U004342,0.2707,低潜力
2399,U004818,0.270628,低潜力
2400,U001502,0.270344,低潜力
2401,U002181,0.270334,低潜力
2402,U004514,0.270166,低潜力
2403,U004370,0.269958,低潜力
2404,U002970,0.269389,低潜力
2405,U002275,0.269373,低潜力
2406,U003661,0.269307,低潜力
2407,U002441,0.269019,低潜力
2408,U004123,0.268937,低潜力
2409,U002599,0.268688,低潜力
2410,U001112,0.268646,低潜力
2411,U002374,0.268196,低潜力
2412,U003385,0.26806,低潜力
2413,U000996,0.268012,低潜力
2414,U000419,0.267938,低潜力
2415,U000547,0.267878,低潜力
2416,U001435,0.267699,低潜力
2417,U004926,0.267616,低潜力
2418,U002950,0.267381,低潜力
2419,U001981,0.267083,低潜力
2420,U001648,0.266823,低潜力
2421,U002506,0.266758,低潜力
2422,U004570,0.266486,低潜力
2423,U000221,0.266461,低潜力
2424,U004937,0.266215,低潜力
2425,U003723,0.2662,低潜力
2426,U002795,0.266146,低潜力
2427,U001853,0.266128,低潜力
2428,U003685,0.265845,低潜力
2429,U002793,0.265823,低潜力
2430,U003216,0.265648,低潜力
2431,U004334,0.26553,低潜力
2432,U002302,0.265211,低潜力
2433,U002755,0.265127,低潜力
2434,U002430,0.264444,低潜力
2435,U003261,0.264372,低潜力
2436,U003724,0.264102,低潜力
2437,U001835,0.264014,低潜力
2438,U004030,0.263951,低潜力
2439,U004303,0.263919,低潜力
2440,U004714,0.263638,低潜力
2441,U002980,0.263596,低潜力
2442,U001395,0.263565,低潜力
2443,U003228,0.263391,低潜力
2444,U002775,0.263359,低潜力
2445,U001532,0.263155,低潜力
2446,U002811,0.263032,低潜力
2447,U004244,0.262676,低潜力
2448,U004781,0.262669,低潜力
2449,U001076,0.262261,低潜力
2450,U003219,0.262208,低潜力
2451,U003126,0.262194,低潜力
2452,U004140,0.261822,低潜力
2453,U002838,0.261737,低潜力
2454,U003275,0.26169,低潜力
2455,U004876,0.261644,低潜力
2456,U004555,0.261575,低潜力
2457,U004590,0.26112,低潜力
2458,U004852,0.260861,低潜力
2459,U002184,0.260733,低潜力
2460,U001374,0.260601,低潜力
2461,U004224,0.260394,低潜力
2462,U001772,0.260092,低潜力
2463,U001587,0.259831,低潜力
2464,U001796,0.259201,低潜力
2465,U001948,0.259176,低潜力
2466,U003404,0.258695,低潜力
2467,U001540,0.258476,低潜力
2468,U004988,0.258328,低潜力
2469,U003827,0.258283,低潜力
2470,U000106,0.258185,低潜力
